Item ID,Item Name,Status,Purchase Account,Sales Account,Type,Purchase Price,Usage unit,Sales Price,Tax ID,Returnable Items,Last Modified Time,Created Time
9465000000073826,MIXED PICKLES BAIDAR 12X370GM,Active,9465000000000443,9465000000000350,item,SAR 32.00,C12P,SAR 35.00,9465000000007061,Yes,2025-06-07 13:29:57,2024-07-31 16:41:48
9465000018091028,TRASH BAG 10 ROLL 10 J LONG LIFE WHITE,Inactive,9465000000000443,9465000000000350,item,SAR 32.00,CTN,SAR 35.00,9465000000007061,Yes,2025-06-28 10:55:29,2025-06-25 16:39:39
9465000006317691,FOOL MALINJ (MUDAMMAS)24X400GM,Active,9465000000000443,9465000000000350,item,SAR 32.00,CTN,SAR 40.00,9465000000007061,Yes,2025-07-19 05:56:27,2024-11-30 15:41:39
9465000018090903,GLOVES VINYL CLEAR LARGE TOP 70 PS,Active,9465000000000443,9465000000000350,item,SAR 32.00,CTN,SAR 35.00,9465000000007061,Yes,2025-07-01 11:11:43,2025-06-25 16:34:28
9465000000073586,MILK CRACKERS 12X100gm/بسكويت الحليب,Active,9465000000000443,9465000000000350,item,SAR 32.00,C12P,SAR 40.00,9465000000007061,Yes,2024-07-31 16:51:58,2024-07-31 16:41:46
9465000018090928,GLOVES VINYL CLEAR MEDIUM TOP 70 PS,Inactive,9465000000000443,9465000000000350,item,SAR 32.00,CTN,SAR 35.00,9465000000007061,Yes,2025-06-28 10:54:39,2025-06-25 16:35:37
9465000014361496,FOOL MUDAMMAS GLORIYA  24X400GM,Active,9465000000000443,9465000000000350,item,SAR 32.00,C24P,SAR 45.00,9465000000007061,Yes,2025-06-10 16:23:22,2025-05-03 16:54:04
9465000000365997,KINZA ULBA 24X330ML,Active,9465000000000443,9465000000000350,item,SAR 32.00,CTN,SAR 33.00,9465000000007061,Yes,2024-08-07 11:11:29,2024-08-07 10:58:37
9465000018090953,GLOVES VINYL CLEAR X LARGE TOP 70 PS,Inactive,9465000000000443,9465000000000350,item,SAR 32.00,CTN,SAR 35.00,9465000000007061,Yes,2025-06-28 10:54:27,2025-06-25 16:36:27
9465000014361089,TURSHI 12X250GM,Active,9465000000000443,9465000000000350,item,SAR 32.00,C12P,SAR 48.00,9465000000007061,Yes,2025-06-16 05:09:54,2025-05-03 15:35:37
9465000010520645,PAPER BAG NO 5 BRAZIL BROWN,Active,9465000000000443,9465000000000350,item,SAR 32.20,CTN,SAR 38.00,9465000000007061,Yes,2025-07-23 09:33:51,2025-03-01 09:44:34
9465000007130527,RANA KETCHUP BOTTLE 12X340GM,Active,9465000000000443,9465000000000350,item,SAR 32.20,C12P,SAR 40.00,9465000000007061,Yes,2025-07-23 09:33:41,2024-12-28 19:44:04
9465000007793137,STRAWBERY JAM BAYADER 12X380GM,Active,9465000000000443,9465000000000350,item,SAR 32.20,C12P,SAR 45.00,9465000000007061,Yes,2025-06-07 12:54:55,2025-01-11 16:57:59
9465000007793158,APRICOT JAM AL BURJ 12X400GM,Active,9465000000000443,9465000000000350,item,SAR 32.20,C12P,SAR 45.00,9465000000007061,Yes,2025-06-07 12:54:55,2025-01-11 17:00:27
9465000006940115,GREEN PEAS HAYIL  24X400GM,Active,9465000000000443,9465000000000350,item,SAR 32.20,C24P,SAR 36.00,9465000000007061,Yes,2025-04-29 10:21:49,2024-12-21 16:36:11
9465000000069806,JAM PORTIONS HALAWANI 100X30GM,Inactive,9465000000000443,9465000000000350,item,SAR 32.30,C100P,SAR 36.00,9465000000007061,Yes,2025-06-07 14:13:10,2024-07-31 16:41:19
9465000000073361,MEXMIX CEREAL 12X110GM/ميكسميكس سيريال,Active,9465000000000443,9465000000000350,item,SAR 32.50,C12P,SAR 45.22,9465000000007061,Yes,2024-07-31 16:51:56,2024-07-31 16:41:44
9465000008619030,LID JUICE CUP 8/10 OZ CUBBA COSMO,Active,9465000000000443,9465000000000350,item,SAR 32.80,CTN,SAR 40.00,9465000000007061,Yes,2025-06-07 12:54:55,2025-01-25 12:00:41
9465000007215855,KINZA COLA 30X250ML,Active,9465000000000443,9465000000000350,item,SAR 32.98,C30P,SAR 40.00,9465000000007061,Yes,2025-07-23 09:33:48,2025-01-04 15:01:45
9465000020424962,MULUKHIYAH ROYAL 20X400GRM,Active,9465000000000443,9465000000000350,item,SAR 33.00,CTN,SAR 44.00,9465000000007061,Yes,2025-07-23 08:56:33,2025-07-23 08:54:14
9465000006166620,ALUM PLATE SERVICE 6586 JOODY (100PCS),Active,9465000000000443,9465000000000350,item,SAR 33.00,CTN,SAR 48.00,9465000000007061,Yes,2025-07-23 09:33:50,2024-11-22 15:56:33
9465000000069761,INTER FRESH COCONUT WATER 24X330ML/ماء جوز الهند الطازج إنتر,Active,9465000000000443,9465000000000350,item,SAR 33.00,C24P,SAR 42.00,9465000000007061,Yes,2025-06-23 16:21:51,2024-07-31 16:41:19
9465000000407650,NUDO EGG NOODLE 10X300GM,Active,9465000000000443,9465000000000350,item,SAR 33.00,C10P,SAR 38.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-08-08 10:12:12
9465000003158615,JOYCE COCO COCONUT WATER 24X330ML,Active,9465000000000443,9465000000000350,item,SAR 33.00,C24P,SAR 39.13,9465000000007061,Yes,2025-07-23 07:53:10,2024-09-01 09:31:36
9465000006940144,FOOL HAYIL 24X400GM,Active,9465000000000443,9465000000000350,item,SAR 33.35,C24P,SAR 38.00,9465000000007061,Yes,2025-06-07 12:54:55,2024-12-21 16:37:37
9465000008632200,KINZA LEMON 30X250ML,Active,9465000000000443,9465000000000350,item,SAR 33.64,CTN,SAR 38.00,9465000000007061,Yes,2025-06-28 16:03:09,2025-01-25 15:13:12
9465000000075521,PEPSI PLASTIC 30X250ML,Active,9465000000000443,9465000000000350,item,SAR 33.91,CTN,SAR 35.00,9465000000007061,Yes,2025-05-20 08:40:12,2024-07-31 16:42:00
9465000000073706,MIRINDA CITRUS PLASTIC 30X250ML,Active,9465000000000443,9465000000000350,item,SAR 33.91,CTN,SAR 35.00,9465000000007061,Yes,2025-06-23 16:21:51,2024-07-31 16:41:47
9465000013626541,TOMATO PASTE DEVANIA 48X135GM,Active,9465000000000443,9465000000000350,item,SAR 34.00,C6P,SAR 45.00,9465000000007061,Yes,2025-06-28 15:07:29,2025-04-15 15:22:06
9465000006317649,PEELED TOMATO HAYIL 48X135GM,Active,9465000000000443,9465000000000350,item,SAR 34.00,CTN,SAR 40.00,9465000000007061,Yes,2025-06-07 13:04:10,2024-11-30 15:40:09
9465000018091128,PLATE NO 1 FOODY 1000 PS,Inactive,9465000000000443,9465000000000350,item,SAR 34.00,CTN,SAR 37.00,9465000000007061,Yes,2025-06-28 10:56:18,2025-06-25 16:44:14
9465000000069791,JAM APRICOT 100X30GM/ مربى المشمش,Active,9465000000000443,9465000000000350,item,SAR 34.00,CTN,SAR 38.00,9465000000007061,Yes,2024-07-31 16:51:27,2024-07-31 16:41:19
9465000006311981,SUFRA 20X30(100X100) AL OULA,Active,9465000000000443,9465000000000350,item,SAR 34.00,CTN,SAR 45.00,9465000000007061,Yes,2025-06-07 13:04:10,2024-11-30 15:11:14
9465000000073736,MIRINDA ORANGE 24X250ML,Active,9465000000000443,9465000000000350,item,SAR 34.00,CTN,SAR 35.00,9465000000007061,Yes,2025-06-23 16:21:51,2024-07-31 16:41:47
9465000007128734,KINZA SOFT DRINK 30X250ML,Active,9465000000000443,9465000000000350,item,SAR 34.01,C30P,SAR 34.00,9465000000007061,Yes,2025-06-07 12:54:55,2024-12-28 10:10:29
9465000000077231,SEVEN UP 24X250ML,Active,9465000000000443,9465000000000350,item,SAR 34.34,C24P,SAR 35.00,9465000000007061,Yes,2024-07-31 16:52:27,2024-07-31 16:42:14
9465000007215897,BCOLA CAN 30X250ML,Active,9465000000000443,9465000000000350,item,SAR 34.50,C30P,SAR 38.00,9465000000007061,Yes,2025-01-06 20:00:12,2025-01-04 15:03:29
9465000006937751,BROWN PEPPER 8X5KG,Active,9465000000000443,9465000000000350,item,SAR 34.50,OUT,SAR 40.00,9465000000007061,Yes,2025-06-07 12:54:55,2024-12-21 16:20:48
9465000011856793,THURSHI 12X370GM,Active,9465000000000443,9465000000000350,item,SAR 34.50,CTN,SAR 45.00,9465000000007061,Yes,2025-06-28 16:03:09,2025-03-15 15:19:58
9465000009546696,LID CUT 430 JOODY KUNAFA LHA,Inactive,9465000000000443,9465000000000350,item,SAR 34.50,CTN,SAR 40.00,9465000000007061,Yes,2025-06-28 11:05:19,2025-02-08 15:49:25
9465000006937772,BROWN PEPPER 5 KG,Active,9465000000000443,9465000000000350,item,SAR 34.50,OUT,SAR 40.00,9465000000007061,Yes,2025-06-07 12:54:55,2024-12-21 16:22:02
9465000019373648,TRASH BAG ROLL 30J SHIRAA+BAWAZER,Active,9465000000000443,9465000000000350,item,SAR 34.50,BAG,SAR 40.00,9465000000007061,Yes,2025-07-08 08:33:16,2025-07-06 15:59:22
9465000010520603,LID SADA 1635/1335 (LN) PRESTIGE-PRINTED,Inactive,9465000000000443,9465000000000350,item,SAR 34.50,CTN,SAR 40.00,9465000000007061,Yes,2025-06-28 11:08:53,2025-03-01 09:40:24
9465000010520624,LID CUT 1635/1335 (LHP) PRESTIGE-PRINTED,Inactive,9465000000000443,9465000000000350,item,SAR 34.50,CTN,SAR 40.00,9465000000007061,Yes,2025-06-28 11:08:56,2025-03-01 09:41:41
9465000006937730,BROWN PEPPER 7X5KG,Active,9465000000000443,9465000000000350,item,SAR 34.50,OUT,SAR 40.00,9465000000007061,Yes,2025-06-07 12:54:55,2024-12-21 16:19:54
9465000016253430,CAP NET BLACK (10X100PCS),Active,9465000000000443,9465000000000350,item,SAR 34.50,CTN,SAR 45.00,9465000000007061,Yes,2025-07-16 17:25:04,2025-06-07 15:01:32
9465000000998710,MAMA CUP NOODLES CHICKEN 12X70GM,Active,9465000000000443,9465000000000350,item,SAR 34.80,C12P,SAR 40.00,9465000000007061,Yes,2025-07-02 09:53:26,2024-08-10 13:32:23
9465000001005136,MAMA CUP NOODLES VEGETABLE 12X70GM,Active,9465000000000443,9465000000000350,item,SAR 34.80,C12P,SAR 40.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-08-10 13:43:46
9465000000072596,MAMA CUP SHRIMP TOM YUM 12X70GM,Active,9465000000000443,9465000000000350,item,SAR 34.80,C12P,SAR 40.00,9465000000007061,Yes,2025-06-23 16:21:51,2024-07-31 16:41:39
9465000000998977,MAMA CUP NOODLES SEAFOOD 12X70GM,Active,9465000000000443,9465000000000350,item,SAR 34.80,C12P,SAR 40.00,9465000000007061,Yes,2025-07-02 09:53:26,2024-08-10 13:37:40
9465000000998621,MAMA CUP NOODLES BEEF  12X70GM,Active,9465000000000443,9465000000000350,item,SAR 34.80,C12P,SAR 40.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-08-10 13:30:50
9465000014361139,FROZEN MIXTURE 12X450GM,Active,9465000000000443,9465000000000350,item,SAR 35.00,C12P,SAR 48.00,9465000000007061,Yes,2025-06-07 12:17:40,2025-05-03 15:40:21
9465000018049937,HAND WASH SUPER ACTIVE 30 LTR ROSE,Inactive,9465000000000443,9465000000000350,item,SAR 35.00,GLN,SAR 37.00,9465000000007061,Yes,2025-06-28 10:45:11,2025-06-25 15:19:29
9465000006699707,BLACK ELON MESH CAP /GEAR CAP,Active,9465000000000443,9465000000000350,item,SAR 35.00,CTN,SAR 48.00,9465000000007061,Yes,2025-06-10 16:23:22,2024-12-07 12:09:37
9465000006699096,SUFRA 20X30 MAHA (SHIRA),Active,9465000000000443,9465000000000350,item,SAR 35.00,CTN,SAR 48.00,9465000000007061,Yes,2025-07-16 17:25:42,2024-12-07 11:43:23
9465000018682978,CLING FILM 45CM X5KG ALWAZIR,Active,9465000000000443,9465000000000350,item,SAR 35.00,CTN,SAR 45.00,9465000000007061,Yes,2025-07-05 12:59:49,2025-07-01 10:16:14
9465000000365959,VIMTO HANI RED 24X250ML,Active,9465000000000443,9465000000000350,item,SAR 35.00,CTN,SAR 36.00,9465000000007061,Yes,2024-08-07 11:11:29,2024-08-07 10:56:49
9465000006156550,LID SADA 1635/1335 ASAS 1004(VIOLET),Active,9465000000000443,9465000000000350,item,SAR 35.00,CTN,SAR 48.00,9465000000007061,Yes,2025-06-07 13:29:57,2024-11-22 14:39:45
9465000006698480,CHICKE PEAS BOTTLE BIG 12X580GM,Active,9465000000000443,9465000000000350,item,SAR 35.00,C12P,SAR 48.00,9465000000007061,Yes,2025-06-07 12:54:55,2024-12-07 11:08:25
9465000013122733,HUMMUS BOTTLE GLORIA 12X580GM,Active,9465000000000443,9465000000000350,item,SAR 35.00,C12P,SAR 48.00,9465000000007061,Yes,2025-06-07 12:17:40,2025-04-05 08:42:45
9465000015312464,TOMATO ARAKI 48X135GM,Active,9465000000000443,9465000000000350,item,SAR 35.65,C48P,SAR 45.00,9465000000007061,Yes,2025-07-23 09:33:46,2025-05-17 14:05:37
9465000001013055,BIHUNKU AYAM BAWANG 8X5X60G*,Active,9465000000000443,9465000000000350,item,SAR 35.83,C8P,SAR 48.00,9465000000007061,Yes,2025-07-02 09:53:26,2024-08-10 18:15:27
9465000001013096,BIHUNKU GORENG 8X5X60GM*,Active,9465000000000443,9465000000000350,item,SAR 35.83,C8P,SAR 48.00,9465000000007061,Yes,2025-07-02 09:53:26,2024-08-10 18:17:36
9465000000064901,BIHUNKU GORENG 8X5X60GM,Inactive,9465000000000443,9465000000000350,item,SAR 35.83,C40P,SAR 48.00,9465000000007061,Yes,2024-08-10 18:18:54,2024-07-31 16:40:44
9465000000069926,JERAMS MILK ICE TUBES 16X45ML/جيرامز ميلك آيس تيوبز,Active,9465000000000443,9465000000000350,item,SAR 36.00,C16P,SAR 45.00,9465000000007061,Yes,2025-06-23 16:21:51,2024-07-31 16:41:20
9465000000077456,SIIP,Active,9465000000000443,9465000000000350,item,SAR 36.00,C8P,SAR 42.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-07-31 16:42:15
9465000018090451,CLING FILM JUMBO ROLL 45 CM 5 KG DEXO,Inactive,9465000000000443,9465000000000350,item,SAR 36.00,CTN,SAR 38.00,9465000000007061,Yes,2025-06-28 10:49:34,2025-06-25 16:06:34
9465000000077471,SIIP CHEESE FLAVOR 8X20X5GM,Active,9465000000000443,9465000000000350,item,SAR 36.00,C8P,SAR 43.00,9465000000007061,Yes,2025-07-02 09:53:26,2024-07-31 16:42:15
9465000000079676,TROPICAL GARDEN COCONUT WATER WITH PULP 24X330ML,Active,9465000000000443,9465000000000350,item,SAR 36.00,C24P,SAR 40.00,9465000000007061,Yes,2025-07-05 15:02:34,2024-07-31 16:42:31
9465000007215876,KINZA CITRUS 24X320ML,Active,9465000000000443,9465000000000350,item,SAR 36.14,C24P,SAR 40.00,9465000000007061,Yes,2025-01-06 20:00:12,2025-01-04 15:02:45
9465000003768481,CHEEZY CRUNCH CHILLI&LEMON 60X30GM,Active,9465000000000443,9465000000000350,item,SAR 36.26,C60P,SAR 42.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-09-22 20:19:43
9465000003768504,CHEEZY CRUNCH HOT CHILLI 60X30GM,Active,9465000000000443,9465000000000350,item,SAR 36.26,C60P,SAR 42.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-09-22 20:22:34
9465000003768531,CHEEZY CRUNCHY CHEESE 60X30GM,Active,9465000000000443,9465000000000350,item,SAR 36.26,C60P,SAR 42.00,9465000000007061,Yes,2024-09-22 20:24:09,2024-09-22 20:24:09
9465000000071621,LAGUNA COCONUT JUICE 24X330ML,Active,9465000000000443,9465000000000350,item,SAR 36.31,C24P,SAR 65.00,9465000000007061,Yes,2025-07-02 09:53:26,2024-07-31 16:41:32
9465000000365821,BARBICAN BEERS G-BOTTLES 24X250ML,Active,9465000000000443,9465000000000350,item,SAR 36.50,C24P,SAR 37.50,9465000000007061,Yes,2024-08-07 11:11:29,2024-08-07 10:41:56
9465000000075416,PANDA GUM 6X40PCS/غم الباندا,Active,9465000000000443,9465000000000350,item,SAR 36.72,C6P,SAR 46.00,9465000000007061,Yes,2024-07-31 16:52:12,2024-07-31 16:41:59
9465000015312527,AALIA PEANUT BUTTER CREAM 12X240GM,Active,9465000000000443,9465000000000350,item,SAR 36.80,C12P,SAR 45.00,9465000000007061,Yes,2025-07-14 10:20:31,2025-05-17 14:12:33
9465000016868268,CLOR I CLEAN 30 LTR,Active,9465000000000443,9465000000000350,item,SAR 36.80,GLN,SAR 48.00,9465000000007061,Yes,2025-07-01 11:11:47,2025-06-14 12:17:55
9465000007222355,ZEBEDEH LOZ ABUTAJ 12X227GM,Active,9465000000000443,9465000000000350,item,SAR 36.80,C12P,SAR 42.00,9465000000007061,Yes,2025-06-23 12:30:05,2025-01-04 15:29:57
9465000019373673,TRASH BAG ROLL 55GM 7KGX1PCS SHIRAA,Active,9465000000000443,9465000000000350,item,SAR 36.80,CTN,SAR 40.00,9465000000007061,Yes,2025-07-06 16:00:32,2025-07-06 16:00:28
9465000013565281,KIYAR MUKHALLALU 6 K.G,Active,9465000000000443,9465000000000350,item,SAR 36.80,TIN,SAR 45.00,9465000000007061,Yes,2025-07-19 05:56:27,2025-04-14 23:26:55
9465000007215784,KINZA COLA 24X320ML,Active,9465000000000443,9465000000000350,item,SAR 37.00,C24P,SAR 40.00,9465000000007061,Yes,2025-01-06 20:00:12,2025-01-04 14:59:48
9465000006311960,SHOPPING BAG 23X7KG YELLOW,Active,9465000000000443,9465000000000350,item,SAR 37.00,CTN,SAR 50.00,9465000000007061,Yes,2025-05-07 11:37:36,2024-11-30 15:10:30
9465000006311939,SHOPPING BAG 19X7KG BLUE,Active,9465000000000443,9465000000000350,item,SAR 37.00,CTN,SAR 57.00,9465000000007061,Yes,2025-01-21 16:16:47,2024-11-30 15:09:51
9465000018090822,LID SAUCE 50 GM WHITE 2 OZ STAR UAE,Inactive,9465000000000443,9465000000000350,item,SAR 37.00,CTN,SAR 40.00,9465000000007061,Yes,2025-06-28 10:53:26,2025-06-25 16:29:49
9465000014361998,ALUM PLATE SERVICE 65180 JOODY (50PCS),Active,9465000000000443,9465000000000350,item,SAR 37.00,CTN,SAR 50.00,9465000000007061,Yes,2025-07-05 12:59:49,2025-05-03 17:11:31
9465000015528733,فلفل اسود مطحون صافي ( رقم (1) 10 كيلو,Active,9465000000000443,9465000000000350,item,SAR 37.00,KG,SAR 40.00,9465000000007061,Yes,2025-06-01 16:45:10,2025-05-22 09:55:28
9465000000407537,DUDOMI NOODLE BEEF FLAVOR 40X70GM,Active,9465000000000443,9465000000000350,item,SAR 37.00,C40P,SAR 43.00,9465000000007061,Yes,2025-04-02 00:46:53,2024-08-08 10:08:52
9465000000407554,DUDOMI NOODLE CHICKEN FLAVOR 40X70GM,Active,9465000000000443,9465000000000350,item,SAR 37.00,C40P,SAR 43.00,9465000000007061,Yes,2025-04-02 00:46:53,2024-08-08 10:09:29
9465000006162001,TEA CUP 8 OZ HANDLESS SULTAN,Active,9465000000000443,9465000000000350,item,SAR 37.00,CTN,SAR 50.00,9465000000007061,Yes,2024-12-02 20:31:39,2024-11-22 14:59:42
9465000000407571,DUDOMI NOODLE CURRY FLAVOR 40X70GM,Active,9465000000000443,9465000000000350,item,SAR 37.00,C40P,SAR 43.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-08-08 10:10:15
9465000000080636,VINUT COCONUT WATER WITH PULP 24X330ML,Active,9465000000000443,9465000000000350,item,SAR 37.16,C24P,SAR 41.35,9465000000007061,Yes,2024-07-31 16:52:55,2024-07-31 16:42:38
9465000003373715,BEST WOK MI GORENG HOT&SPICY 8X5X85GM (SPR1136),Active,9465000000000443,9465000000000350,item,SAR 37.20,C8P,SAR 43.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-09-10 10:59:58
9465000003373692,BEST WOK MI GORENG ORIGINAL 8X5X85GM (SPR1134),Active,9465000000000443,9465000000000350,item,SAR 37.20,C8P,SAR 43.00,9465000000007061,Yes,2025-06-23 13:53:48,2024-09-10 10:57:13
9465000015559319,PEAS MEAL ROZATA 12X580GM,Active,9465000000000443,9465000000000350,item,SAR 37.38,C12P,SAR 45.00,9465000000007061,Yes,2025-06-07 12:17:40,2025-05-24 15:23:11
9465000015559361,SHATHA RANA 24X178GM,Active,9465000000000443,9465000000000350,item,SAR 37.38,C24P,SAR 42.00,9465000000007061,Yes,2025-07-16 17:26:45,2025-05-24 15:35:22
9465000020212406,SASA SALT 50KG,Active,9465000000000443,9465000000000350,item,SAR 37.50,BAG,SAR 45.00,9465000000007061,Yes,2025-07-23 09:33:49,2025-07-20 09:51:59
9465000012229121,TURSHI MIXED SHAFAF AL SAFI 8KG,Active,9465000000000443,9465000000000350,item,SAR 37.90,TIN,SAR 48.00,9465000000007061,Yes,2025-06-07 12:17:40,2025-03-22 16:00:46
9465000013395643,HANIAH  VERMICELLI 48X150GM,Active,9465000000000443,9465000000000350,item,SAR 37.90,C48P,SAR 48.00,9465000000007061,Yes,2025-04-24 10:53:37,2025-04-11 17:20:36
9465000016253159,HANDWASH I CLEANER/BLESS 30 LTR-ROSE,Active,9465000000000443,9465000000000350,item,SAR 37.95,GLN,SAR 45.00,9465000000007061,Yes,2025-06-28 11:21:43,2025-06-07 14:57:05
9465000015312569,PEAS MEAL GLORIA 12X580GM,Active,9465000000000443,9465000000000350,item,SAR 37.95,C12P,SAR 45.00,9465000000007061,Yes,2025-06-07 12:17:40,2025-05-17 14:14:11
9465000009872880,SHATHA RANA 12X474GM,Active,9465000000000443,9465000000000350,item,SAR 37.95,CTN,SAR 45.00,9465000000007061,Yes,2025-07-23 09:33:41,2025-02-22 14:11:21
9465000009752922,KISHTA QAYMAR AL RAI 24X125ML,Active,9465000000000443,9465000000000350,item,SAR 37.95,CTN,SAR 40.00,9465000000007061,Yes,2025-06-07 12:17:40,2025-02-15 20:38:11
9465000007959120,TOMATO PASTE AL BAYAN 48X135GM,Active,9465000000000443,9465000000000350,item,SAR 37.95,C48P,SAR 48.00,9465000000007061,Yes,2025-06-07 12:54:55,2025-01-17 10:09:23
9465000013734881,LID ZABADI 200GM BOWL SHAFAF JASCO (1000PCS),Active,9465000000000443,9465000000000350,item,SAR 37.95,CTN,SAR 45.00,9465000000007061,Yes,2025-06-07 12:17:40,2025-04-18 11:22:30
9465000009872796,TOMATO PASTE FEELD 48X135GM,Active,9465000000000443,9465000000000350,item,SAR 37.95,CTN,SAR 43.00,9465000000007061,Yes,2025-06-07 12:17:40,2025-02-22 14:05:11
9465000013191788,DISHWASH DYAR 30LTR-LEMON,Active,9465000000000443,9465000000000350,item,SAR 37.95,GLN,SAR 45.00,9465000000007061,Yes,2025-06-10 16:23:21,2025-04-06 09:20:37
9465000016123746,SHOPPING BAG 18X1500 NASIM,Active,9465000000000443,9465000000000350,item,SAR 38.00,CTN,SAR 41.00,9465000000007061,Yes,2025-06-25 16:21:11,2025-06-07 08:43:29
9465000006156789,FOAM SANDWICH KUDU SMLL S PAK-HD2,Active,9465000000000443,9465000000000350,item,SAR 38.00,CTN,SAR 50.00,9465000000007061,Yes,2024-11-30 15:18:54,2024-11-22 14:50:24
9465000000330001,CHICK PEAS GLORIA 12X450GM,Active,9465000000000443,9465000000000350,item,SAR 38.00,C12P,SAR 42.00,9465000000007061,Yes,2025-06-07 13:29:57,2024-08-06 09:19:27
9465000000070886,KQBE MIE BONCHILI LEVEL 15 24X105GM,Active,9465000000000443,9465000000000350,item,SAR 38.00,C24P,SAR 42.00,9465000000007061,Yes,2024-10-21 10:30:27,2024-07-31 16:41:27
9465000000069821,JAM PORTIONS HALAWANI 30gX100 / مربئ فرولا حلوانى,Active,9465000000000443,9465000000000350,item,SAR 38.00,CTN,SAR 38.26,9465000000007061,Yes,2025-07-23 16:22:39,2024-07-31 16:41:19
9465000018752679,JAY LEMON PICKLE 12X400GM,Active,9465000000000443,9465000000000350,item,SAR 38.00,C12P,SAR 45.00,9465000000007061,Yes,2025-07-01 16:33:56,2025-07-01 16:04:29
9465000006316002,TEA CUP 8 OZ 9OZ HANDLESS ADWA NAJD,Active,9465000000000443,9465000000000350,item,SAR 38.00,CTN,SAR 58.00,9465000000007061,Yes,2025-06-15 16:02:55,2024-11-30 15:12:14
9465000006156768,FOAM SANDWICH KUDU BIG S PAK-HD3,Active,9465000000000443,9465000000000350,item,SAR 38.00,CTN,SAR 50.00,9465000000007061,Yes,2025-07-13 07:37:29,2024-11-22 14:49:30
9465000018752729,JAY MANGO PICKLE 12X400GM,Active,9465000000000443,9465000000000350,item,SAR 38.00,C12P,SAR 45.00,9465000000007061,Yes,2025-07-01 16:33:56,2025-07-01 16:19:47
9465000020222024,TRASH BAG 55 G 9KG ANB,Active,9465000000000443,9465000000000350,item,SAR 38.00,BAG,SAR 50.00,9465000000007061,Yes,2025-07-20 11:18:42,2025-07-20 11:09:20
9465000006699159,TEA CUP 8OZ 9OZ HANDLESS ADWA NAJD,Active,9465000000000443,9465000000000350,item,SAR 38.00,CTN,SAR 50.00,9465000000007061,Yes,2025-06-07 12:54:55,2024-12-07 11:48:27
9465000018752754,JAY MIXED PICKLE 12X400GM,Active,9465000000000443,9465000000000350,item,SAR 38.00,C12P,SAR 45.00,9465000000007061,Yes,2025-07-01 16:33:56,2025-07-01 16:20:21
9465000018453857,HALAWANI PREMIUM HALAWA TAHINI 3.25KG,Active,9465000000000443,9465000000000350,item,SAR 38.00,PCS,SAR 42.00,9465000000007061,Yes,2025-07-09 11:51:14,2025-06-29 10:55:57
9465000000070871,KQBE MIE BONCHILI LEVEL 10 24x105GM,Active,9465000000000443,9465000000000350,item,SAR 38.00,C24P,SAR 42.00,9465000000007061,Yes,2024-10-21 10:30:27,2024-07-31 16:41:27
9465000000069836,JAM PORTIONS TROFINA 100X30GM/ جزء المربى,Active,9465000000000443,9465000000000350,item,SAR 38.00,C100P,SAR 42.00,9465000000007061,Yes,2024-07-31 16:51:27,2024-07-31 16:41:19
9465000000064181,AJINOMOTO AKRAM 20PCSX400GM,Inactive,9465000000000443,9465000000000350,item,SAR 38.01,C20P,SAR 42.00,9465000000007061,Yes,2025-06-07 14:37:38,2024-07-31 16:40:38
9465000000075746,PUCELLE MIST WAVY OCEAN 8X6X150ML,Active,9465000000000443,9465000000000350,item,SAR 38.40,C8P,SAR 442.00,9465000000007061,Yes,2024-07-31 16:52:15,2024-07-31 16:42:02
9465000000071996,LOVILLEA GEL COLOGNE SWEET 8X6X200GM,Active,9465000000000443,9465000000000350,item,SAR 38.40,C8P,SAR 450.00,9465000000007061,Yes,2024-07-31 16:51:45,2024-07-31 16:41:35
9465000000071951,LOVILLEA GEL COLOGNE FRUITY 8X6X200GM,Active,9465000000000443,9465000000000350,item,SAR 38.40,C8P,SAR 442.00,9465000000007061,Yes,2024-07-31 16:51:44,2024-07-31 16:41:34
9465000000071966,LOVILLEA GEL COLOGNE JUICY 8X6X200GM,Active,9465000000000443,9465000000000350,item,SAR 38.40,C8P,SAR 442.00,9465000000007061,Yes,2024-07-31 16:51:44,2024-07-31 16:41:34
9465000000071981,LOVILLEA GEL COLOGNE MUSKY 8X6X200GM,Active,9465000000000443,9465000000000350,item,SAR 38.40,C8P,SAR 442.00,9465000000007061,Yes,2024-07-31 16:51:45,2024-07-31 16:41:35
9465000000075701,PUCELLE MIST ELECTRIC SUNRISE 8X6X150ML,Active,9465000000000443,9465000000000350,item,SAR 38.40,C8P,SAR 442.00,9465000000007061,Yes,2024-07-31 16:52:15,2024-07-31 16:42:02
9465000000064871,BIHUNKU ASAM PEDAS 8X5X60GM,Active,9465000000000443,9465000000000350,item,SAR 38.99,C8P,SAR 46.00,9465000000007061,Yes,2025-07-02 09:53:26,2024-07-31 16:40:43
