Customer ID,Customer Name,Display Name,Status,Created Time,Company Name,First Name,Last Name,Last Modified Time,Customer Number,Customer Owner ID
9465000009738112,HOTEL BIDHA AFGANI,HOTEL BIDHA AFGANI,Active,2025-02-14 14:30:52,,,,2025-04-29 10:22:06,CS-709,9465000006136989
9465000009699186,AMJAD BAKALA,AMJAD BAKALA,Active,2025-02-10 16:42:13,,,,2025-04-29 10:22:02,CS-708,9465000006136989
9465000009557076,CORNER BOOFIYA/شباتي,CORNER BOOFIYA/شباتي,Active,2025-02-09 19:20:49,,,,2025-04-29 10:21:59,CS-707,9465000006136989
9465000009330784,MISHWAR BOOFIYA,MISHWAR BOOFIYA,Active,2025-02-04 10:28:40,,,,2025-04-29 10:22:01,CS-706,9465000006136989
9465000009318066,BAKALA FARIS AL ARAB/بقالة فارس العرب للمواد,BAKALA FARIS AL ARAB/بقالة فارس العرب للمواد,Active,2025-02-02 15:53:00,,,,2025-04-29 10:21:57,CS-705,9465000006136989
9465000009318054,WAKDHAN/شركة وقدان التجارية,WAKDHAN/شركة وقدان التجارية,Active,2025-02-02 15:50:35,,,,2025-04-29 10:21:56,CS-704,9465000006136989
9465000009277568,Madina Store 1,Madina Store 1,Active,2025-02-02 11:37:10,,,,2025-04-29 10:22:06,CS-703,9465000000096828
9465000008988274,MADA,MADA,Active,2025-02-01 10:26:33,,,,2025-05-26 11:27:50,CS-702,9465000000096758
9465000008793235,FAIZAH TRADING  COMPANY,FAIZAH TRADING  COMPANY,Active,2025-01-29 09:55:23,,,,2025-05-26 11:03:44,CS-701,9465000015554301
9465000008476610,30 DAYS FOR TRADING EST.,30 DAYS FOR TRADING EST.,Active,2025-01-25 11:42:05,,,,2025-05-26 11:01:59,CS-700,9465000015554301
9465000008457213,تموينات ومخبز الوسام,تموينات ومخبز الوسام,Active,2025-01-23 15:10:34,,,,2025-05-26 11:01:29,CS-699,9465000015554301
9465000008357026,SUN MOON SUPERMARKET ABHA,SUN MOON SUPERMARKET ABHA,Active,2025-01-20 11:36:20,,,,2025-05-26 11:27:33,CS-698,9465000000096758
9465000007907863,NADA SUPERMARKET,NADA SUPERMARKET,Active,2025-01-16 10:57:43,,,,2025-05-26 11:01:04,CS-697,9465000015554301
9465000007865055,MINI MARKET BROTHERS,MINI MARKET BROTHERS,Active,2025-01-14 09:25:20,,,,2025-01-18 09:16:27,CS-696,9465000000096828
9465000007789049,ARABIAN ROSE TRADING,ARABIAN ROSE TRADING,Active,2025-01-11 15:47:01,,,,2025-01-11 15:47:01,CS-695,
9465000007282001,AL SHEHRI SUPERMARKET,AL SHEHRI SUPERMARKET,Active,2025-01-07 17:30:35,,,,2025-04-29 10:21:46,CS-694,9465000000096828
9465000007213227,SUDANI ARATHIYA,SUDANI ARATHIYA,Active,2025-01-03 21:20:27,,,,2025-04-29 10:21:46,CS-693,9465000006136989
9465000007213139,AMBUVAN AFGHANI,AMBUVAN AFGHANI,Active,2025-01-03 21:17:17,,,,2025-04-29 10:21:57,CS-692,9465000006136989
9465000007213103,ASEERATHUL AMANA AL HAYITH,ASEERATHUL AMANA AL HAYITH,Active,2025-01-03 21:15:24,,,,2025-04-29 10:21:46,CS-691,9465000006136989
9465000007168863,NOUSHAD ARATHIYA,NOUSHAD ARATHIYA,Active,2025-01-01 21:57:43,,,,2025-04-29 10:22:03,CS-690,9465000006136989
9465000007168699,HOTEL AFGANI BRIDG,HOTEL AFGANI BRIDG,Active,2025-01-01 21:51:37,,,,2025-04-29 10:21:55,CS-689,9465000006136989
9465000007168635,AOUDA BOOFIA,AOUDA BOOFIA,Active,2025-01-01 21:47:51,,,,2025-04-29 10:22:03,CS-688,9465000006136989
9465000007168435,YEMANI FOOL RABIA,YEMANI FOOL RABIA,Active,2025-01-01 21:43:34,,,,2025-04-29 10:22:06,CS-687,9465000006136989
9465000007167424,MATHAM SOORI BIDHA,MATHAM SOORI BIDHA,Active,2024-12-31 19:52:55,,,,2025-04-29 10:22:03,CS-686,9465000006136989
9465000007138848,SAFOORA MARKET/مركز الصفوة التجاري,SAFOORA MARKET/مركز الصفوة التجاري,Active,2024-12-30 12:15:24,,,,2025-01-08 09:35:35,CS-685,9465000000096828
9465000007073135,HAQAYA RAFOF SUPER MARKET,HAQAYA RAFOF SUPER MARKET,Active,2024-12-25 18:15:28,,,,2025-04-29 10:22:05,CS-684,9465000000096828
9465000007032205,SANABEL AL-ASEEL MARKET,SANABEL AL-ASEEL MARKET,Active,2024-12-23 17:12:54,,,,2025-04-29 10:21:58,CS-683,9465000000096828
9465000006987165,MATHAM HAMEED ANAM /مطعم حميد غنام سالم الرشيدي للأكلات الشعبية,MATHAM HAMEED ANAM /مطعم حميد غنام سالم الرشيدي للأكلات الشعبية,Active,2024-12-23 14:46:56,,,,2025-02-08 15:13:19,CS-682,9465000006136989
9465000006854676,WAFA BROAST BANGALI/مطعم ومطبخا لمائدة الطبية,WAFA BROAST BANGALI/مطعم ومطبخا لمائدة الطبية,Active,2024-12-19 19:15:48,,,,2025-04-29 10:22:00,CS-681,9465000006136989
9465000006854536,KAUSAR BANGALI DARAGATH,KAUSAR BANGALI DARAGATH,Active,2024-12-19 19:12:28,,,,2025-04-29 10:22:00,CS-680,9465000006136989
9465000006854488,ROMANCIA SHAWARMA,ROMANCIA SHAWARMA,Active,2024-12-19 19:02:24,,,,2025-04-29 10:22:04,CS-679,9465000006136989
9465000006854290,ROMANCIA BROAST,ROMANCIA BROAST,Active,2024-12-19 19:01:22,,,,2025-04-29 10:21:55,CS-678,9465000006136989
9465000006793790,Bakala Fahad Kuruban,Bakala Fahad Kuruban,Active,2024-12-16 11:53:36,,,,2025-05-26 11:27:18,CS-677,9465000000096758
9465000006792501,BAKALA EID THAREEH AL RASHEEDI/تموينات عيد ثاري الرشيدي,BAKALA EID THAREEH AL RASHEEDI/تموينات عيد ثاري الرشيدي,Active,2024-12-15 15:03:39,,,,2025-04-29 10:22:04,CS-676,9465000006136989
9465000006741467,SASCO BOOFIA,SASCO BOOFIA,Active,2024-12-12 19:12:00,,,,2025-04-29 10:21:57,CS-675,9465000006136989
9465000006741433,DARAGATH/مطعم و مطبخ المائدة الطيبة,DARAGATH/مطعم و مطبخ المائدة الطيبة,Active,2024-12-12 19:10:16,,,,2025-04-29 10:22:04,CS-674,9465000006136989
9465000006741256,BAKALA BANGALI ARATHIYA,BAKALA BANGALI ARATHIYA,Active,2024-12-12 19:03:48,,,,2024-12-21 12:50:44,CS-673,9465000006136989
9465000006741162,BICHAPPU ULAIFA,BICHAPPU ULAIFA,Active,2024-12-12 19:00:03,,,,2025-04-29 10:21:58,CS-672,9465000006136989
9465000006741084,KUTHUBI/مؤسسة ابو بكر بن عبده بن احمد الحسني التجارية,KUTHUBI/مؤسسة ابو بكر بن عبده بن احمد الحسني التجارية,Active,2024-12-12 12:01:48,,,,2025-05-26 11:00:44,CS-671,9465000015554301
9465000006737480,ARATHIYA AFGHANI HOTEL,ARATHIYA AFGHANI HOTEL,Active,2024-12-11 15:51:28,,,,2024-12-21 12:46:09,CS-670,9465000006136989
9465000006737444,BOOFIA ARATHIYA (SOORI)/حسين شويلع الرشيدي,BOOFIA ARATHIYA (SOORI)/حسين شويلع الرشيدي,Active,2024-12-11 15:49:42,,,,2025-04-29 10:22:00,CS-669,9465000006136989
9465000006737388,BAKALA SUDANI (RAJAN),BAKALA SUDANI (RAJAN),Active,2024-12-11 15:44:00,,,,2025-04-29 10:22:01,CS-668,9465000006136989
9465000006737340,HOTEL BUKHARI (PAKAL),HOTEL BUKHARI (PAKAL),Active,2024-12-11 15:42:41,,,,2025-04-29 10:21:58,CS-667,9465000006136989
9465000006737238,RABIA/مطعم نجوم الرابية لتقديم الوجبات,RABIA/مطعم نجوم الرابية لتقديم الوجبات,Active,2024-12-11 15:38:40,,,,2025-04-29 10:21:59,CS-666,9465000006136989
9465000006737226,KALAM HOTEL/  مطعم و مطبخا لمائدة الطيبة,KALAM HOTEL/  مطعم و مطبخا لمائدة الطيبة,Active,2024-12-11 15:36:38,,,,2025-04-29 10:21:58,CS-665,9465000006136989
9465000006736932,BOOFIYA MASRI/مؤسسة يوسف غالب حمدان الرشيدي التجارية,BOOFIYA MASRI/مؤسسة يوسف غالب حمدان الرشيدي التجارية,Active,2024-12-11 15:23:09,,,,2025-04-29 10:21:58,CS-664,9465000006136989
9465000006736826,2000 BOOFIYA,2000 BOOFIYA,Active,2024-12-11 15:16:40,,,,2025-04-29 10:22:02,CS-663,9465000006136989
9465000006736729,SHABAAB HOTEL,SHABAAB HOTEL,Active,2024-12-11 15:14:58,,,,2025-04-29 10:22:01,CS-662,9465000006136989
9465000006736475,شركة عالم الخليج للمواد الغذائية,شركة عالم الخليج للمواد الغذائية,Active,2024-12-11 14:13:50,,,,2025-05-26 11:00:18,CS-661,9465000015554301
9465000006736376,TAZA BROAST,TAZA BROAST,Active,2024-12-11 14:04:50,,,,2025-05-26 11:00:03,CS-660,9465000015554301
9465000006700566,BAKALA ATHAHULLA,BAKALA ATHAHULLA,Active,2024-12-08 14:36:57,BAKALA ATHAHULLA,,,2025-04-29 10:22:03,CS-659,9465000006136989
9465000006670648,MUASSASA NOURRL OULA,MUASSASA NOURRL OULA,Active,2024-12-05 13:46:03,,,,2025-05-26 10:59:44,CS-658,9465000015554301
9465000006409409,SEB-JTB(KUNJIPPA),SEB-JTB(KUNJIPPA),Active,2024-12-02 11:40:19,,,,2025-04-29 10:22:03,CS-657,9465000006136989
9465000006409397,SEB-BENZ(NANI),SEB-BENZ(NANI),Active,2024-12-02 11:40:00,,,,2025-04-29 10:22:00,CS-656,9465000006136989
9465000006239973,SEA FOOD RESTUARANT /مطاعم مروج الخليج لتقديم الوجبات,SEA FOOD RESTUARANT /مطاعم مروج الخليج لتقديم الوجبات,Active,2024-11-26 09:46:03,,,,2025-05-26 10:59:18,CS-655,9465000015554301
9465000006194686,New Haifa,New Haifa,Inactive,2024-11-23 12:24:31,,,,2025-04-20 11:58:19,CS-654,9465000003527708
9465000006164734,Naseem Khan,Naseem Khan,Inactive,2024-11-23 11:36:47,,,,2025-04-20 11:58:31,CS-653,9465000003527708
9465000006194377,MASTORA,MASTORA,Active,2024-11-23 10:01:00,,,,2025-05-26 10:59:04,CS-652,9465000015554301
9465000006150261,SEB-4338,SEB-4338,Active,2024-11-22 12:03:43,,,,2025-05-26 10:58:50,CS-651,9465000015554301
9465000006043116,CASH*,CASH*,Active,2024-11-22 11:33:40,CASH*,,,2025-04-29 10:21:59,CS-650,9465000006136989
9465000006099185,SUS CUSTOMER,SUS CUSTOMER,Active,2024-11-22 10:10:17,,,,2025-05-26 10:58:31,CS-649,9465000015554301
9465000006033205,شركة اصايل التمنية /ASAYEL CO.-5,شركة اصايل التمنية /ASAYEL CO.-5,Active,2024-11-21 11:50:05,,,,2025-05-26 10:58:16,CS-648,9465000015554301
9465000006032642,شركة اصايل التمنية /ASAYEL CO.-4,شركة اصايل التمنية /ASAYEL CO.-4,Active,2024-11-21 11:30:30,,,,2025-05-26 10:57:59,CS-647,9465000015554301
9465000006030748,شركة اصايل التمنية /ASAYEL CO.-3,شركة اصايل التمنية /ASAYEL CO.-3,Active,2024-11-21 11:03:07,,,,2025-05-26 10:57:45,CS-646,9465000015554301
9465000006021255,شركة اصايل التمنية /ASAYEL CO.-2,شركة اصايل التمنية /ASAYEL CO.-2,Active,2024-11-21 09:22:34,,,,2025-05-26 10:57:31,CS-645,9465000015554301
9465000006011600,Basaal Minimarket,Basaal Minimarket,Inactive,2024-11-20 18:22:04,,,,2025-04-20 11:58:41,CS-644,9465000003527708
9465000005971363,Vision Thule Super Market,Vision Thule Super Market,Active,2024-11-18 17:09:24,,,,2024-11-22 08:43:56,CS-643,9465000000096828
9465000005971254,Sumayya Mini Market,Sumayya Mini Market,Inactive,2024-11-18 12:08:53,,,,2025-04-20 11:58:50,CS-642,9465000003527708
9465000005964144,Rose Merry,Rose Merry,Inactive,2024-11-17 16:09:14,,,,2025-04-20 11:59:02,CS-641,9465000003527708
9465000005956685,RUMMAN MART (FAISALIYA ),RUMMAN MART (FAISALIYA ),Active,2024-11-16 17:15:23,,,,2024-12-21 10:42:18,CS-640,9465000000096828
9465000005956597,Riyoof  Super Market,Riyoof  Super Market,Inactive,2024-11-16 16:29:34,,,,2025-04-20 11:59:12,CS-639,9465000003527708
9465000005929303,TAWMEENAT AZZIZIYAH (GARNATA ),TAWMEENAT AZZIZIYAH (GARNATA ),Active,2024-11-16 14:36:09,,,,2025-01-25 08:46:07,CS-639,9465000000096828
9465000005929001,Thoiba Super Market,Thoiba Super Market,Inactive,2024-11-16 11:26:26,,,,2025-04-20 11:59:22,CS-638,9465000003527708
9465000005828344,Mini Market A,Mini Market A,Inactive,2024-11-13 13:57:32,,,,2025-04-20 11:59:32,CS-637,9465000003527708
9465000005828256,Al Shairiee Minimarket,Al Shairiee Minimarket,Inactive,2024-11-13 13:38:15,,,,2025-04-20 11:59:42,CS-636,9465000003527708
9465000005819755,Abdulrahama,Abdulrahama,Inactive,2024-11-13 12:46:00,,,,2025-04-20 11:59:53,CS-635,9465000003527708
9465000005808377,Thavam,Thavam,Inactive,2024-11-12 11:39:55,,,,2025-04-20 12:00:02,CS-634,9465000003527708
9465000005807882,Bagala Indonesia,Bagala Indonesia,Inactive,2024-11-12 11:04:21,,,,2025-04-20 12:00:15,CS-633,9465000003527708
9465000005792637,FAMILLY STORE(FAISALIYA ),FAMILLY STORE(FAISALIYA ),Active,2024-11-10 20:18:11,,,,2024-11-30 09:22:57,CS-632,9465000000096828
9465000005793137,THAIBAH MINI MARKET(FAISALIYA ),THAIBAH MINI MARKET(FAISALIYA ),Active,2024-11-10 20:12:21,,,,2024-11-30 09:34:10,CS-631,9465000000096828
9465000005792625,SALIH SUPER MARKET,SALIH SUPER MARKET,Active,2024-11-10 19:48:24,,,,2025-04-29 10:21:57,CS-630,9465000000096828
9465000005791645,Al Jood Mini Market,Al Jood Mini Market,Active,2024-11-10 14:40:15,,,,2025-01-08 09:16:33,CS-629,9465000000096828
9465000005773053,AL AMEEN SUPER MARKET (MURJAN),AL AMEEN SUPER MARKET (MURJAN),Active,2024-11-10 11:25:53,,,,2025-04-29 10:22:03,CS-628,9465000000096828
9465000005746235,Sager,Sager,Inactive,2024-11-09 12:28:46,,,,2025-04-20 12:00:24,CS-627,9465000003527708
9465000005745060,Al Ameen Marwa,Al Ameen Marwa,Inactive,2024-11-09 11:07:23,,,,2025-04-20 12:00:35,CS-626,9465000003527708
9465000005361337,Quwt Lamar Grocery,Quwt Lamar Grocery,Inactive,2024-11-07 14:07:00,,,,2025-04-20 12:00:44,CS-625,9465000003527708
9465000005339581,SALAMA SUPER MARKET (MURJAN),SALAMA SUPER MARKET (MURJAN),Active,2024-11-06 18:51:54,,,,2025-04-29 10:22:02,CS-624,9465000000096828
9465000005344040,UROOB ESTABLISHMENTمؤسسة غروب الخالد للمقاولات العامه,UROOB ESTABLISHMENTمؤسسة غروب الخالد للمقاولات العامه,Active,2024-11-06 15:32:13,,,,2025-04-29 10:21:58,CS-623,
9465000005342967,Zadak Mini Market,Zadak Mini Market,Inactive,2024-11-06 14:56:26,,,,2025-04-20 12:00:54,CS-622,9465000003527708
9465000005291992,Mahjan Mini Market,Mahjan Mini Market,Inactive,2024-11-05 14:47:23,,,,2025-04-20 12:01:04,CS-621,9465000003527708
9465000005280066,Thamniyath Fathimath,Thamniyath Fathimath,Inactive,2024-11-04 17:10:28,,,,2025-04-20 12:01:14,CS-620,9465000003527708
9465000005280001,Barakath,Barakath,Inactive,2024-11-04 14:17:47,,,,2025-04-20 12:01:28,CS-619,9465000003527708
9465000005276084,Mini Market 6,Mini Market 6,Inactive,2024-11-04 12:54:30,,,,2025-04-20 12:01:39,CS-618,9465000003527708
9465000005240480,SALAMA SUPER MARKET(Murjan),SALAMA SUPER MARKET(Murjan),Inactive,2024-11-02 21:23:11,,,,2025-01-16 12:41:11,CS-617,9465000000096828
9465000005224098,BSHYYAM SUPER MARKET( MURJAN),BSHYYAM SUPER MARKET( MURJAN),Active,2024-11-02 12:43:12,,,,2025-04-29 10:22:06,CS-616,9465000000096828
9465000005222667,SUPERMARKET TAIBA( MAHAJER),SUPERMARKET TAIBA( MAHAJER),Active,2024-11-02 10:31:45,,,,2024-11-30 09:29:12,CS-615,9465000000096828
9465000005179373,Maajid Mini Market 311166929900003,Maajid Mini Market 311166929900003,Inactive,2024-10-30 13:25:25,,,,2025-04-20 12:02:26,CS-614,9465000003527708
9465000005179181,AL FARSANA SUPERMARKET,AL FARSANA SUPERMARKET,Active,2024-10-30 12:30:04,,,,2025-05-26 11:27:04,CS-613,9465000000096758
9465000005055262,AL EATEMAD FOOD STUFF(KHALIDIYA),AL EATEMAD FOOD STUFF(KHALIDIYA),Active,2024-10-27 17:08:01,,,,2024-11-15 13:29:38,CS-612,9465000000096828
9465000005055228,TAMWEENAT SHOOK RAWDA,TAMWEENAT SHOOK RAWDA,Active,2024-10-27 13:19:31,,,,2024-11-03 13:34:09,CS-611,9465000000096828
9465000005055210,TOKO SINGAPARNA,TOKO SINGAPARNA,Active,2024-10-27 12:28:49,,,,2024-10-28 10:47:10,CS-610,9465000000096828
9465000005053386,SUPER MARKET NABA(HAYYASALAMA),SUPER MARKET NABA(HAYYASALAMA),Active,2024-10-27 11:22:25,,,,2025-01-09 09:38:05,CS-609,9465000000096828
9465000005055010,MADATRADING,MADATRADING,Active,2024-10-26 19:32:44,,,MADATRADING,2025-04-29 10:21:56,CS-608,9465000000096828
9465000005011168,Samples,Samples,Inactive,2024-10-26 15:36:46,,,,2025-04-20 12:20:15,CS-607,9465000003527708
9465000005015827,NADIYA MARKET THUVAL,NADIYA MARKET THUVAL,Active,2024-10-26 09:08:18,,,,2025-05-26 10:57:11,CS-606,9465000015554301
9465000005002442,Supermarket 2,Supermarket 2,Inactive,2024-10-24 18:23:45,,,,2025-04-20 12:20:06,CS-605,9465000003527708
9465000005001847,Hithara,Hithara,Inactive,2024-10-24 18:04:51,,,,2025-04-20 12:19:55,CS-604,9465000003527708
9465000005001567,New Barakha,New Barakha,Inactive,2024-10-24 14:41:45,,,,2025-04-20 12:19:47,CS-603,9465000003527708
9465000005002001,Al Wafa,Al Wafa,Inactive,2024-10-24 13:43:14,,,,2025-04-20 12:19:37,CS-602,9465000003527708
9465000004983073,Super Market,Super Market,Inactive,2024-10-23 16:51:00,,,,2025-04-20 12:19:24,CS-601,9465000003527708
9465000004984157,AL KHAIR SUPER MARKET THUWAL,AL KHAIR SUPER MARKET THUWAL,Active,2024-10-23 15:43:52,,,,2025-07-01 11:14:25,CS-600,9465000015598322
9465000004984145,Mini Market 5,Mini Market 5,Inactive,2024-10-23 14:50:59,,,,2025-04-20 12:18:59,CS-599,9465000003527708
9465000004983001,Mini Market 4,Mini Market 4,Inactive,2024-10-23 14:32:55,,,,2025-04-20 12:19:13,CS-598,9465000003527708
9465000004981021,JEDDAH MARKET THUVEL,JEDDAH MARKET THUVEL,Active,2024-10-23 14:25:48,,,,2024-11-22 08:39:32,CS-597,9465000000096828
9465000004976407,Mini Market 3,Mini Market 3,Inactive,2024-10-23 14:25:15,,,,2025-04-20 12:18:50,CS-596,9465000003527708
9465000004976352,Mini Bakala,Mini Bakala,Inactive,2024-10-23 14:03:56,,,,2025-04-20 12:18:30,CS-595,9465000003527708
9465000004977919,Madeena 3,Madeena 3,Inactive,2024-10-23 13:31:53,,,,2025-04-20 12:18:20,CS-594,9465000003527708
9465000004960313,Mila Super Market,Mila Super Market,Inactive,2024-10-22 15:07:36,,,,2025-04-20 12:18:08,CS-593,9465000003527708
9465000004931088,Mini Market,Mini Market,Inactive,2024-10-21 15:45:51,,,,2025-04-20 12:17:57,CS-592,9465000003527708
9465000004871662,Muhaddah,Muhaddah,Inactive,2024-10-21 11:45:53,,,,2025-04-20 12:17:14,CS-591,9465000003527708
9465000004809684,Ramaan Mini Market,Ramaan Mini Market,Inactive,2024-10-20 18:49:44,,,,2025-04-20 12:17:06,CS-590,9465000003527708
9465000004809652,Rayan,Rayan,Inactive,2024-10-20 18:33:24,,,,2025-04-20 12:16:55,CS-589,9465000003527708
9465000004737709,Qutf Mini Market,Qutf Mini Market,Inactive,2024-10-20 15:43:40,,,,2025-04-20 12:16:38,CS-588,9465000003527708
9465000004767865,Rashid Mini Market,Rashid Mini Market,Inactive,2024-10-20 15:13:20,,,,2025-04-20 12:16:30,CS-587,9465000003527708
9465000004735365,Nasseem Bakalah,Nasseem Bakalah,Inactive,2024-10-19 17:56:15,,,,2025-04-20 12:16:14,CS-586,9465000003527708
9465000004725348,Abdulla Mini Market,Abdulla Mini Market,Inactive,2024-10-19 15:22:34,,,,2025-04-20 12:16:02,CS-585,9465000003527708
9465000004718963,NOORUL OULA /مؤسسة نوري الأولى للمواد الغذائية,NOORUL OULA /مؤسسة نوري الأولى للمواد الغذائية,Active,2024-10-19 14:20:54,,,,2025-05-26 10:56:53,CS-584,9465000015554301
9465000004706043,Bakala Thalal,Bakala Thalal,Inactive,2024-10-17 20:41:38,,,,2025-04-20 12:15:52,CS-583,9465000003527708
9465000004653753,Al Safa Mini Market 3,Al Safa Mini Market 3,Inactive,2024-10-17 15:11:55,,,,2025-04-20 12:15:44,CS-582,9465000003527708
9465000004653536,Marjan Sook Super Market,Marjan Sook Super Market,Inactive,2024-10-17 14:21:26,,,,2025-04-20 12:15:37,CS-581,9465000003527708
9465000004670347,SAAD AHMAD SHEHRI KILO-13,SAAD AHMAD SHEHRI KILO-13,Active,2024-10-17 10:43:07,,,,2025-05-26 10:56:34,CS-580,9465000015554301
9465000004653092,Bakala S,Bakala S,Inactive,2024-10-16 17:05:53,,,,2025-04-20 12:15:26,CS-579,9465000003527708
9465000004650180,ARABIAN FISHERIES,ARABIAN FISHERIES,Active,2024-10-16 15:01:50,,,,2025-05-26 10:56:15,CS-578,9465000015554301
9465000004650077,شركة ساحات البحار لتقديم الوجبات,شركة ساحات البحار لتقديم الوجبات,Active,2024-10-16 14:59:51,,,,2025-04-29 10:22:05,CS-577,
9465000004645752,Al Jubairi,Al Jubairi,Inactive,2024-10-16 13:16:42,,,,2025-04-20 12:15:17,CS-576,9465000003527708
9465000004645613,Kopics,Kopics,Inactive,2024-10-16 12:52:33,,,,2025-04-20 12:15:07,CS-575,9465000003527708
9465000004645492,Shamiryan,Shamiryan,Inactive,2024-10-16 11:43:38,,,,2025-04-20 12:14:56,CS-574,9465000003527708
9465000004645469,Bakala Makkah,Bakala Makkah,Inactive,2024-10-16 10:23:09,,,,2025-04-20 12:14:48,CS-573,9465000003527708
9465000004594055,Aifa Mini Market,Aifa Mini Market,Inactive,2024-10-14 16:53:23,,,,2025-04-20 12:14:35,CS-571,9465000003527708
9465000004591102,TAIBA FOODSTUFF,TAIBA FOODSTUFF,Active,2024-10-14 16:49:14,,,,2024-10-15 10:27:49,CS-570,9465000000096828
9465000004581800,Samad Mini Market,Samad Mini Market,Inactive,2024-10-14 15:42:46,,,,2025-04-20 12:14:26,CS-568,9465000003527708
9465000004581701,Bakala Noor Baani Malik,Bakala Noor Baani Malik,Inactive,2024-10-14 15:10:07,,,,2025-04-20 12:14:16,CS-567,9465000003527708
9465000004581412,Ahwah,Ahwah,Inactive,2024-10-14 14:35:25,,,,2025-04-20 12:14:06,CS-566,9465000003527708
9465000004581351,Thamarath,Thamarath,Inactive,2024-10-14 13:56:48,,,,2025-04-20 12:13:57,CS-565,9465000003527708
9465000004581270,Al Imtathal,Al Imtathal,Inactive,2024-10-14 13:19:37,,,,2025-04-20 12:13:49,CS-564,9465000003527708
9465000004581055,Sanaabil Joodi,Sanaabil Joodi,Inactive,2024-10-14 12:24:32,,,,2025-04-20 12:13:41,CS-563,9465000003527708
9465000004552849,Pamilya Supermarket,Pamilya Supermarket,Inactive,2024-10-12 21:14:26,,,,2025-04-20 12:13:32,CS-561,9465000003527708
9465000004529592,Hala Alzad,Hala Alzad,Inactive,2024-10-10 18:57:47,,,,2025-04-20 12:13:23,CS-560,9465000003527708
9465000004507592,MADA SUPERMARKET RAWDA,MADA SUPERMARKET RAWDA,Active,2024-10-10 11:23:30,,,,2025-05-26 10:55:39,CS-559,9465000015554301
9465000004497451,Jawara Store,Jawara Store,Inactive,2024-10-09 15:35:49,,,,2025-04-20 12:13:13,CS-558,9465000003527708
9465000004500103,Rowdah Minimarket,Rowdah Minimarket,Inactive,2024-10-09 13:51:24,,,,2025-04-20 12:13:03,CS-557,9465000003527708
9465000004497291,Al Hair 2 Rowdha,Al Hair 2 Rowdha,Inactive,2024-10-09 13:12:22,,,,2025-04-20 12:12:54,CS-556,9465000003527708
9465000004486639,Salthmusthaen,Salthmusthaen,Inactive,2024-10-09 11:48:14,,,,2025-04-20 12:12:44,CS-555,9465000003527708
9465000004464161,Rana Supermarket,Rana Supermarket,Inactive,2024-10-09 10:31:18,,,,2025-04-20 12:12:32,CS-554,9465000003527708
9465000004354602,Amana Rowdha,Amana Rowdha,Inactive,2024-10-08 18:15:53,,,,2025-04-20 12:12:19,CS-553,9465000003527708
9465000004380896,مؤسسة عفاف شايع عبد الله آل محمود للمقاولات العامة,مؤسسة عفاف شايع عبد الله آل محمود للمقاولات العامة,Active,2024-10-08 14:45:15,,,,2025-05-26 10:55:24,CS-552,9465000015554301
9465000004354399,Takka Bakala,Takka Bakala,Inactive,2024-10-08 14:38:44,,,,2025-04-20 12:12:00,CS-551,9465000003527708
9465000004354376,Hala 2,Hala 2,Inactive,2024-10-08 13:58:03,,,,2025-04-20 12:11:49,CS-550,9465000003527708
9465000004306755,Safa Kg 14,Safa Kg 14,Inactive,2024-10-07 14:54:44,,,,2025-04-20 12:11:39,CS-549,9465000003527708
9465000004306726,Madheena,Madheena,Inactive,2024-10-07 14:30:46,,,,2025-04-20 12:11:28,CS-548,9465000003527708
9465000004306682,Haluwa,Haluwa,Inactive,2024-10-07 13:53:53,,,,2025-04-20 12:11:17,CS-547,9465000003527708
9465000004343411,مطاعم ومطابخ المهباج,مطاعم ومطابخ المهباج,Active,2024-10-07 13:38:44,,,,2025-04-29 10:22:01,CS-546,
9465000004343287,Wathan,Wathan,Inactive,2024-10-07 13:17:19,,,,2025-04-20 12:11:07,CS-545,9465000003527708
9465000004343035,Shaire Minimarket,Shaire Minimarket,Inactive,2024-10-07 11:40:29,,,,2025-04-20 12:10:59,CS-544,9465000003527708
9465000004321581,Simbula,Simbula,Inactive,2024-10-06 17:33:08,,,,2025-04-20 12:10:49,CS-543,9465000003527708
9465000004265885,Fousiya Mini Market,Fousiya Mini Market,Inactive,2024-10-06 13:54:36,,,,2025-04-20 12:10:39,CS-542,9465000003527708
9465000004256861,MUSTHAKBAL HAYIR,MUSTHAKBAL HAYIR,Active,2024-10-05 15:47:06,,,,2024-10-06 12:35:13,CS-541,9465000000096828
9465000004256450,Garbiya,Garbiya,Inactive,2024-10-05 15:37:34,,,,2025-04-20 12:10:31,CS-540,9465000003527708
9465000004232237,Bryman Mini Supermarket,Bryman Mini Supermarket,Inactive,2024-10-05 12:42:59,,,,2025-04-20 12:10:23,CS-539,9465000003527708
9465000004226776,WUSAM KUDARATH MAKAWALATH,WUSAM KUDARATH MAKAWALATH,Active,2024-10-05 11:12:21,,,,2025-05-26 10:55:08,CS-538,9465000015554301
9465000004207012,LANA SUPER MARKET 2,LANA SUPER MARKET 2,Active,2024-10-03 15:30:30,,,,2024-10-05 10:36:28,CS-537,9465000000096828
9465000004114576,Marjen,Marjen,Inactive,2024-10-03 13:47:37,,,,2025-04-20 12:10:13,CS-536,9465000003527708
9465000004105403,HAMID MIZANIAN,HAMID MIZANIAN,Active,2024-10-03 10:07:01,,,,2025-05-26 11:22:59,CS-535,9465000015554301
